Date,Open,High,Low,Close
30-07-15,289.102997,290.126007,286.567993,287.721985
31-07-15,287.696014,288.959015,282.343994,284.649994
01-08-15,284.686005,284.932007,278.112,281.601013
02-08-15,280.449005,283.032013,277.528992,282.614014
03-08-15,282.806,285.471008,280.233002,281.22699
04-08-15,281.225006,285.714996,281.225006,285.217987
05-08-15,284.846985,285.501007,281.488007,281.881989
06-08-15,281.906006,281.906006,278.403015,278.576996
07-08-15,278.740997,280.391998,276.365997,279.584991
08-08-15,279.742004,279.928009,260.709991,260.997009
09-08-15,261.115997,267.002991,260.467987,265.083008
10-08-15,265.477997,267.032013,262.596008,264.470001
11-08-15,264.34201,270.385986,264.093994,270.385986
12-08-15,270.597992,270.673004,265.468994,266.376007
13-08-15,266.183014,266.231995,262.841003,264.079987
14-08-15,264.131989,267.466003,261.477997,265.679993
15-08-15,265.528992,266.666992,261.29599,261.550995
16-08-15,261.865997,262.440002,257.040985,258.506989
17-08-15,258.48999,260.505005,257.117004,257.976013
18-08-15,257.925995,257.993011,211.078995,211.078995
19-08-15,225.671005,237.408997,222.766006,226.684006
20-08-15,226.899002,237.365005,226.899002,235.350006
21-08-15,235.354996,236.432007,231.723999,232.569
22-08-15,232.662003,234.957001,222.703995,230.389999
23-08-15,230.376007,232.705002,225.580002,228.169006
24-08-15,228.112,228.139008,210.442993,210.494995
25-08-15,210.067993,226.320999,199.567001,221.608994
26-08-15,222.076004,231.182999,220.203995,225.830994
27-08-15,226.050003,228.643005,223.684006,224.768997
28-08-15,224.701004,235.218994,220.925995,231.395996
29-08-15,231.548996,233.222,227.330002,229.779999
30-08-15,229.895004,232.067993,226.246994,228.761002
31-08-15,229.113998,231.955994,225.914993,230.056
01-09-15,230.255997,231.216003,226.860001,228.121002
02-09-15,228.026993,230.576996,226.475006,229.283997
03-09-15,229.324005,229.604996,226.667007,227.182999
04-09-15,227.214996,230.899994,227.050995,230.298004
05-09-15,230.199005,236.143005,229.442993,235.018997
06-09-15,234.869995,242.912003,234.681,239.839996
07-09-15,239.934006,242.106003,238.722,239.847
08-09-15,239.845993,245.781006,239.677994,243.606995
09-09-15,243.414993,244.416,237.820999,238.167999
10-09-15,238.335999,241.292999,235.791,238.477005
11-09-15,238.328995,241.169006,238.328995,240.106995
12-09-15,239.854996,240.123993,234.753998,235.229004
13-09-15,235.242004,235.934998,229.332001,230.511993
14-09-15,230.608994,232.440002,227.960999,230.643997
15-09-15,230.492004,259.182007,229.822006,230.304001
16-09-15,230.25,231.214996,227.401993,229.091003
17-09-15,229.076004,230.285004,228.925995,229.809998
18-09-15,233.520996,234.352997,232.184998,232.975006
19-09-15,232.858002,233.205002,231.089005,231.492996
20-09-15,231.399002,232.365005,230.910004,231.212006
21-09-15,231.216995,231.216995,226.520996,227.085007
22-09-15,226.968994,232.386002,225.117004,230.617996
23-09-15,230.936005,231.835007,229.591003,230.283005
24-09-15,230.358002,235.649002,230.294998,234.529007
25-09-15,234.362,237.427002,233.684006,235.143997
26-09-15,235.076004,235.403,233.358002,234.339996
27-09-15,234.139008,234.526001,232.475998,232.757004
28-09-15,232.835999,239.339005,232.466995,239.141998
29-09-15,239.016006,239.802002,235.927994,236.686996
30-09-15,236.639999,237.733994,235.628998,236.059998
01-10-15,236.003998,238.445007,235.615997,237.548996
02-10-15,237.264008,238.541,236.602997,237.292999
03-10-15,237.201996,239.315002,236.944,238.729996
04-10-15,238.531006,238.968002,237.940002,238.259003
05-10-15,238.147003,240.382996,237.035004,240.382996
06-10-15,240.363998,246.934998,240.136002,246.063004
07-10-15,246.169998,246.681,242.585007,242.968994
08-10-15,243.074997,244.251007,242.179001,242.304001
09-10-15,242.498001,244.227997,242.121994,243.931
10-10-15,243.740005,245.319,243.074005,244.940994
11-10-15,244.742004,247.242996,244.151993,247.050003
12-10-15,246.875,247.453995,245.179001,245.307999
13-10-15,245.199997,250.235992,243.757004,249.507996
14-10-15,249.492996,254.274994,248.903,251.988998
15-10-15,252.106995,255.962006,252.046005,254.320007
16-10-15,254.296005,266.13501,253.925995,262.868988
17-10-15,262.747009,273.578003,262.367004,270.640015
18-10-15,270.907013,271.667999,260.777008,261.643005
19-10-15,261.860992,264.820007,260.950989,263.437012
20-10-15,263.571991,270.834991,263.22699,269.463013
21-10-15,269.306,270.769989,263.838989,266.272003
22-10-15,266.496002,276.51001,266.13501,274.02301
23-10-15,273.648987,278.68399,273.542999,276.496002
24-10-15,276.503998,281.705994,276.503998,281.653992
25-10-15,281.445007,294.05899,281.445007,283.679993
26-10-15,283.627991,285.299988,280.51001,285.299988
27-10-15,285.181,296.212006,285.007996,293.787994
28-10-15,293.703003,306.330994,293.703003,304.618011
29-10-15,304.324005,318.170013,301.822998,313.855011
30-10-15,313.942993,334.169006,313.940002,328.015015
31-10-15,328.511993,332.777008,309.251007,314.165985
01-11-15,315.005005,327.471985,311.881012,325.431
02-11-15,325.941986,365.359985,323.209015,361.188995
03-11-15,361.872986,417.899994,357.647003,403.416992
04-11-15,403.664001,495.562012,380.548004,411.562988
05-11-15,408.076996,447.561005,374.580994,386.354004
06-11-15,388.046997,395.835999,354.024994,374.470001
07-11-15,374.269012,390.585999,372.433014,386.481995
08-11-15,384.278015,389.894989,368.700012,373.368011
09-11-15,374.324005,385.278015,362.894989,380.256989
10-11-15,379.984009,381.386993,329.108002,336.819
11-11-15,339.820007,340.584991,300.997009,311.084015
12-11-15,314.07901,345.080994,313.355988,338.152008
13-11-15,338.497986,340.914001,326.075012,336.752991
14-11-15,336.623993,338.181,329.970001,332.906006
15-11-15,333.050995,334.661987,317.48999,320.165985
16-11-15,319.734985,331.626007,315.904999,330.751007
17-11-15,330.362,338.350006,329.614014,335.093994
18-11-15,334.592987,336.531006,330.640015,334.589996
19-11-15,334.678986,335.334015,325.27301,326.148987
20-11-15,326.411011,326.472992,312.21701,322.022003
21-11-15,322.09201,328.158997,319.595001,326.927002
22-11-15,326.975006,327.01001,321.259003,324.536011
23-11-15,324.350006,325.118011,321.290009,323.04599
24-11-15,323.014008,323.058014,318.118011,320.04599
25-11-15,320.045013,329.134003,316.769989,328.205994
26-11-15,328.303009,366.756989,328.229004,352.68399
27-11-15,351.860992,363.588989,347.869995,358.041992
28-11-15,357.140991,359.536011,352.171997,357.381012
29-11-15,357.471985,371.938995,355.665985,371.294006
30-11-15,371.437012,382.363007,370.382996,377.321014
01-12-15,377.414001,378.931,356.562988,362.488007
02-12-15,361.845001,362.231995,349.464996,359.187012
03-12-15,359.330994,370.274994,357.411987,361.04599
04-12-15,361.261993,363.515991,355.756989,363.183014
05-12-15,363.721008,389.785004,363.229004,388.949005
06-12-15,389.554993,402.80899,387.088989,388.78299
07-12-15,389.977997,399.968994,385.411011,395.536011
08-12-15,395.753998,415.562988,389.950012,415.562988
09-12-15,414.44101,423.119995,406.290985,417.562988
10-12-15,417.988007,419.509003,411.548004,415.479004
11-12-15,415.281006,451.937988,415.281006,451.937988
12-12-15,452.334991,469.102997,410.740997,434.997009
13-12-15,431.660004,441.679993,426.268005,433.755005
14-12-15,433.272003,447.141998,430.455994,444.182007
15-12-15,443.877991,465.321014,443.877991,465.321014
16-12-15,465.208008,465.208008,443.851013,454.93399
17-12-15,454.777008,457.859985,448.858002,456.078003
18-12-15,455.846985,465.177002,454.940002,463.615997
19-12-15,463.552002,465.580994,456.765015,462.321991
20-12-15,462.234009,462.644989,434.338013,442.684998
21-12-15,442.838013,444.729004,427.312012,438.639008
22-12-15,437.436005,443.687988,435.515991,436.571991
23-12-15,436.720001,444.528992,436.618988,442.401001
24-12-15,443.091003,458.455994,443.076996,454.984985
25-12-15,454.855011,458.304993,452.075012,455.653015
26-12-15,455.756012,457.489014,405.76001,417.273987
27-12-15,416.514008,424.006989,408.882996,422.822998
28-12-15,423.342987,429.769012,418.480988,422.278992
29-12-15,422.097992,432.983002,420.627014,432.983002
30-12-15,433.299988,434.386993,422.084015,426.619995
31-12-15,425.875,432.92099,418.734985,430.566986
01-01-16,430.721008,436.246002,427.515015,434.334015
02-01-16,434.622009,436.062012,431.869995,433.437988
03-01-16,433.578003,433.743011,424.705994,430.010986
04-01-16,430.061005,434.516998,429.084015,433.091003
05-01-16,433.069,434.182007,429.675995,431.959991
06-01-16,431.855988,431.855988,426.341003,429.105011
07-01-16,430.010986,458.765991,429.076996,458.048004
08-01-16,457.537994,462.93399,447.937988,453.230011
09-01-16,453.382996,454.640015,446.889008,447.610992
10-01-16,448.238007,448.30899,440.351013,447.990997
11-01-16,448.697998,450.661987,443.855011,448.428009
12-01-16,448.182007,448.182007,435.690002,435.690002
13-01-16,434.665009,435.186005,424.442993,432.371002
14-01-16,432.287994,433.324005,427.845001,430.306
15-01-16,430.255005,430.255005,364.330994,364.330994
16-01-16,365.072998,390.557007,354.914001,387.536011
17-01-16,387.152008,390.964996,380.09201,382.299011
18-01-16,381.733002,388.104004,376.665009,387.167999
19-01-16,387.026001,387.730011,378.971985,380.148987
20-01-16,379.73999,425.266998,376.598999,420.230011
21-01-16,419.631989,422.877014,406.299988,410.261993
22-01-16,409.751007,410.410004,375.282013,382.492004
23-01-16,382.43399,394.542999,381.980988,387.490997
24-01-16,388.10199,405.484985,387.51001,402.971008
25-01-16,402.316986,402.316986,388.553986,391.726013
26-01-16,392.002014,397.765991,390.575012,392.153015
27-01-16,392.444,396.842987,391.782013,394.971985
28-01-16,395.145996,395.502014,379.734985,380.289001
29-01-16,380.108002,384.378998,365.451996,379.473999
30-01-16,378.86499,380.916992,376.490997,378.255005
31-01-16,378.292999,380.346985,367.834991,368.766998
01-02-16,369.350006,378.071991,367.957001,373.056
02-02-16,372.920013,375.882996,372.920013,374.447998
03-02-16,374.645996,374.950012,368.045013,369.949005
04-02-16,370.174011,391.608002,369.993011,389.593994
05-02-16,388.89801,391.093994,385.571991,386.549011
06-02-16,386.588989,386.631012,372.386993,376.522003
07-02-16,376.514008,380.871002,374.903015,376.619995
08-02-16,376.756989,379.878998,373.334015,373.446991
09-02-16,373.423004,377.246002,372.89801,376.028992
10-02-16,376.145996,385.483002,375.78299,381.648987
11-02-16,382.114014,383.130005,376.398987,379.653992
12-02-16,379.686005,384.95401,379.600006,384.263
13-02-16,384.640991,391.859985,384.640991,391.859985
14-02-16,392.932007,407.230011,392.932007,407.230011
15-02-16,407.567993,410.381012,397.748993,400.184998
16-02-16,401.432007,408.945007,401.432007,407.488007
17-02-16,407.656006,421.166992,406.783997,416.321991
18-02-16,416.571991,425.996002,415.638,422.372986
19-02-16,422.730011,423.104004,417.604004,420.785004
20-02-16,421.601013,441.984009,421.601013,437.164001
21-02-16,437.77301,448.04599,429.076996,438.798004
22-02-16,438.989014,439.045013,432.916992,437.747986
23-02-16,438.255005,439.858002,417.821014,420.735992
24-02-16,420.955994,425.549988,413.907013,424.954987
25-02-16,425.036987,427.718994,420.415009,424.544006
26-02-16,424.628998,432.152008,421.619995,432.152008
27-02-16,432.838989,434.230988,428.102997,432.519012
28-02-16,432.571014,435.683014,423.820007,433.503998
29-02-16,433.437988,441.506989,431.692993,437.696991
01-03-16,437.916992,439.653015,432.319,435.122986
02-03-16,435.131012,435.916992,423.989014,423.989014
03-03-16,423.911987,425.372986,419.411011,421.651001
04-03-16,421.835999,425.178009,410.938995,410.938995
05-03-16,410.781006,411.256989,394.035004,400.570007
06-03-16,400.524994,411.907013,395.778015,407.707001
07-03-16,407.756989,415.916992,406.30899,414.321014
08-03-16,414.464996,416.243011,411.093994,413.971985
09-03-16,413.894012,416.032013,411.605988,414.859985
10-03-16,414.743988,417.511993,413.251007,417.131012
11-03-16,417.238007,423.925995,417.013,421.690002
12-03-16,421.605011,421.795013,410.093994,411.623993
13-03-16,411.64801,416.604004,411.641998,414.065002
14-03-16,414.200989,416.68399,414.200989,416.437988
15-03-16,416.388,418.131012,414.984985,416.829987
16-03-16,416.888,417.686005,415.911987,417.010986
17-03-16,417.889008,420.997009,417.889008,420.621002
18-03-16,420.546997,420.546997,406.136993,409.548004
19-03-16,409.265015,410.984009,407.230011,410.444
20-03-16,410.401001,414.625,410.401001,413.755005
21-03-16,413.417999,413.417999,410.381012,413.307007
22-03-16,413.131989,418.375,412.531006,418.088989
23-03-16,418.161011,419.268005,417.364014,418.040985
24-03-16,418.424011,418.679993,415.485992,416.394012
25-03-16,416.507996,418.079987,415.558014,417.177002
26-03-16,417.36499,418.987,416.259003,417.945007
27-03-16,418.140015,428.796997,417.710999,426.765015
28-03-16,426.548004,426.856995,423.292999,424.230988
29-03-16,424.303986,426.203003,412.681,416.515991
30-03-16,416.834015,416.834015,412.496002,414.81601
31-03-16,415.256989,418.368988,415.256989,416.729004
01-04-16,416.76001,418.173004,415.830994,417.959991
02-04-16,418.421997,422.080994,418.421997,420.872986
03-04-16,421.173004,421.579987,419.696991,420.903992
04-04-16,421.299011,422.342987,419.601013,421.444
05-04-16,421.016998,424.256989,420.614014,424.029999
06-04-16,424.283997,424.527008,422.729004,423.412994
07-04-16,423.619995,423.657013,420.518005,422.744995
08-04-16,422.907013,425.360992,419.63501,420.348999
09-04-16,420.811005,420.890991,416.515015,419.411011
10-04-16,419.59201,422.434998,419.256989,421.563995
11-04-16,421.872009,422.739014,420.53299,422.483002
12-04-16,422.842987,427.277008,422.842987,425.190002
13-04-16,425.631989,426.65799,422.915985,423.734009
14-04-16,423.934998,425.371002,423.013,424.282013
15-04-16,424.427002,429.928009,424.427002,429.713013
16-04-16,429.575012,432.625,428.984009,430.571991
17-04-16,430.635986,431.371002,426.07901,427.398987
18-04-16,427.610992,429.273987,427.085999,428.591003
19-04-16,428.703003,436.019989,428.104004,435.509003
20-04-16,435.324005,443.053986,434.406006,441.389008
21-04-16,441.415985,450.548004,440.951996,449.424988
22-04-16,449.687988,449.809998,444.149994,445.737
23-04-16,445.860992,450.282013,444.330994,450.282013
24-04-16,450.559998,460.145996,448.928009,458.554993
25-04-16,459.121002,466.619995,453.59201,461.425995
26-04-16,461.64801,467.964996,461.621002,466.088989
27-04-16,466.261993,467.07901,444.134003,444.687012
28-04-16,445.037994,449.550995,436.649994,449.010986
29-04-16,449.40799,455.384003,446.016998,455.096985
30-04-16,455.178009,455.587006,447.696991,448.317993
01-05-16,448.484009,452.479004,447.927002,451.875
02-05-16,451.933014,452.445007,441.776001,444.669006
03-05-16,444.72699,451.096985,442.617004,450.303986
04-05-16,450.183014,450.377991,445.630005,446.721985
05-05-16,446.710999,448.506012,445.882996,447.976013
06-05-16,447.941986,461.375,447.067993,459.602997
07-05-16,459.639008,460.674988,457.324005,458.536011
08-05-16,458.428986,459.416992,455.983002,458.548004
09-05-16,458.205994,462.480988,456.531006,460.483002
10-05-16,460.518005,461.928986,448.95401,450.894989
11-05-16,450.864014,454.575989,450.864014,452.727997
12-05-16,452.446991,454.949005,449.25,454.765991
13-05-16,454.850006,457.054993,453.453003,455.670013
14-05-16,455.822998,456.835999,454.786011,455.67099
15-05-16,455.759003,458.691986,455.459015,457.567993
16-05-16,457.585999,458.200012,452.945007,454.162994
17-05-16,454.009003,455.071991,453.605011,453.78299
18-05-16,453.69101,455.997986,453.299011,454.618988
19-05-16,454.523987,454.632996,438.714996,438.714996
20-05-16,437.792999,444.053986,437.389008,442.675995
21-05-16,442.966003,443.778015,441.705994,443.187988
22-05-16,443.217987,443.427002,439.035004,439.322998
23-05-16,439.347992,444.345001,438.822998,444.154999
24-05-16,444.290985,447.100006,443.929993,445.980988
25-05-16,446.062012,450.298004,446.062012,449.598999
26-05-16,449.671997,453.644012,447.895996,453.384003
27-05-16,453.520996,478.148987,453.520996,473.463989
28-05-16,473.028992,533.473022,472.699005,530.039978
29-05-16,527.47699,553.960022,512.179016,526.232971
30-05-16,528.471008,544.348999,522.963013,533.864014
31-05-16,534.190979,546.617981,520.661987,531.385986
01-06-16,531.106995,543.080017,525.635986,536.919983
02-06-16,536.515015,540.35199,533.078003,537.971985
03-06-16,537.682007,574.638,536.919983,569.19397
04-06-16,569.705017,590.132019,564.237976,572.72699
05-06-16,573.307983,582.807983,569.177979,574.97699
06-06-16,574.60199,586.469971,574.60199,585.536987
07-06-16,585.445007,590.258972,567.513977,576.596985
08-06-16,577.166992,582.838989,573.130005,581.64502
09-06-16,582.203003,582.203003,570.950989,574.630005
10-06-16,575.836975,579.127014,573.325012,577.469971
11-06-16,578.674011,607.116028,578.674011,606.72699
12-06-16,609.684021,684.843994,607.039001,672.783997
13-06-16,671.653992,716.004028,664.487,704.375977
14-06-16,704.504028,704.504028,662.804016,685.559021
15-06-16,685.684998,696.302979,672.560974,694.468994
16-06-16,696.52301,773.721985,696.52301,766.307983
17-06-16,768.487,775.356018,716.55603,748.908997
18-06-16,748.755981,777.98999,733.929016,756.22699
19-06-16,756.687988,766.620972,745.627991,763.781006
20-06-16,763.927002,764.083984,732.72699,737.226013
21-06-16,735.882996,735.882996,639.070007,666.651978
22-06-16,665.914978,678.669983,587.482971,596.116028
23-06-16,597.442993,629.327026,558.138977,623.97699
24-06-16,625.575012,681.72699,625.271973,665.299011
25-06-16,665.281006,691.731018,646.559021,665.122986
26-06-16,665.93103,665.97998,616.934021,629.367004
27-06-16,629.348999,655.275024,620.523987,655.275024
28-06-16,658.10199,659.247986,637.77301,647.000977
29-06-16,644.122009,644.682007,628.283997,639.890015
30-06-16,640.591003,675.403015,636.607971,673.336975
01-07-16,672.515015,686.153992,669.593994,676.296021
02-07-16,676.734009,703.702026,676.398987,703.702026
03-07-16,704.968018,704.968018,649.008972,658.664001
04-07-16,658.804016,683.661987,650.507996,683.661987
05-07-16,683.208984,683.491028,665.065979,670.627014
06-07-16,670.41803,681.89801,670.41803,677.330994
07-07-16,678.090027,682.432007,611.833984,640.562012
08-07-16,640.687988,666.70697,636.46698,666.52301
09-07-16,666.383972,666.383972,633.398987,650.960022
10-07-16,650.598999,652.294006,641.263977,649.359985
11-07-16,648.484009,659.629028,644.97998,647.658997
12-07-16,648.28302,675.258972,646.778992,664.551025
13-07-16,664.796997,668.700012,654.468018,654.468018
14-07-16,652.922974,662.901978,652.922974,658.078003
15-07-16,659.171021,667.077026,659.039978,663.255005
16-07-16,663.781006,666.460022,659.333984,660.767029
17-07-16,661.992981,682.36499,661.992981,679.458984
18-07-16,679.809021,681.554993,668.625,673.106018
19-07-16,672.737976,673.276978,667.632019,672.864014
20-07-16,672.80603,672.929016,663.359985,665.684998
21-07-16,665.228027,666.218994,660.414978,665.012024
22-07-16,664.921997,666.583008,646.721985,650.619019
23-07-16,650.726013,656.366028,648.523987,655.55603
24-07-16,655.409973,663.109985,652.79303,661.284973
25-07-16,661.263,661.828003,653.39502,654.096985
26-07-16,654.226013,656.224976,645.879028,651.783997
27-07-16,651.627014,657.455994,648.447021,654.35199
28-07-16,654.492004,657.594971,654.492004,655.034973
29-07-16,655.111023,657.796021,654.786011,656.992004
30-07-16,657.012024,658.223022,654.208984,655.046997
31-07-16,655.099976,655.284973,624.36499,624.68103
01-08-16,624.60199,626.119019,605.883972,606.271973
02-08-16,606.396973,612.848022,531.333984,547.465027
03-08-16,548.656006,573.359985,541.546997,566.35498
04-08-16,566.328979,579.495972,565.776978,578.289001
05-08-16,578.281006,578.281006,569.981995,575.04303
06-08-16,575.030029,588.395996,569.468994,587.778015
07-08-16,587.770996,597.513,586.815979,592.690002
08-08-16,592.736023,592.994019,588.046997,591.054016
09-08-16,591.038025,591.091003,584.79303,587.801025
10-08-16,587.64801,599.984009,586.370972,592.103027
11-08-16,592.124023,597.541992,589.119995,589.119995
12-08-16,588.797974,589.909973,583.810974,587.559021
13-08-16,587.356995,589.773987,584.979004,585.588013
14-08-16,585.588989,585.666016,564.781006,570.473022
15-08-16,570.494019,573.580017,563.23999,567.23999
16-08-16,567.242981,581.737976,566.716003,577.439026
17-08-16,577.760986,580.893982,571.429993,573.216003
18-08-16,573.70697,577.791992,573.429993,574.317993
19-08-16,574.338989,578.237976,574.182007,575.630005
20-08-16,576.083984,582.817993,575.45697,581.697021
21-08-16,581.939026,584.15802,580.218018,581.307983
22-08-16,581.310974,588.447998,580.593994,586.752991
23-08-16,586.770996,589.473999,581.633972,583.414978
24-08-16,583.411987,583.590027,579.85498,580.182007
25-08-16,580.179993,580.450989,575.166992,577.760986
26-08-16,577.752991,580.622986,576.857971,579.651001
27-08-16,579.452026,579.844971,568.630005,569.947021
28-08-16,569.830017,574.038025,569.73999,573.911987
29-08-16,574.070984,576.278015,573.465027,574.106995
30-08-16,574.114014,578.356995,574.114014,577.502991
31-08-16,577.591003,577.861023,573.642029,575.471985
01-09-16,575.546021,576.310974,571.814026,572.302979
02-09-16,572.409973,575.643005,570.810974,575.536987
03-09-16,575.554993,599.5,574.05603,598.211975
04-09-16,598.590027,611.836975,596.848022,608.633972
05-09-16,608.98999,609.054993,602.242004,606.590027
06-09-16,606.505981,610.830017,605.091003,610.435974
07-09-16,610.572998,614.544983,608.513,614.544006
08-09-16,614.63501,628.77002,613.843994,626.315979
09-09-16,626.35199,626.830017,620.263,622.861023
10-09-16,622.927002,625.094971,622.39502,623.508972
11-09-16,623.424011,628.817993,600.505981,606.718994
12-09-16,607.005005,608.458984,605.411011,608.242981
13-09-16,608.025024,611.192993,606.924988,609.241028
14-09-16,608.841003,611.952026,608.409973,610.684021
15-09-16,610.588013,611.085999,607.155029,607.155029
16-09-16,607.245972,609.260986,606.734985,606.973022
17-09-16,607.218018,607.859985,605.192017,605.984009
18-09-16,606.28302,610.15802,605.856018,609.874023
19-09-16,609.870972,610.932007,608.27002,609.22699
20-09-16,609.254028,609.525024,607.937988,608.312012
21-09-16,603.588013,603.588013,595.882996,597.148987
22-09-16,597.278992,598.487,596.213013,596.297974
23-09-16,596.198975,603.205017,595.786011,602.84198
24-09-16,602.960999,604.580017,602.044983,602.625
25-09-16,602.749023,603.380981,599.710999,600.825989
26-09-16,600.807007,608.143005,600.348999,608.04303
27-09-16,608.021973,608.247986,604.109985,606.166016
28-09-16,606.242981,606.590027,604.606995,604.728027
29-09-16,605.018982,606.823975,604.848022,605.692993
30-09-16,605.715027,609.734985,604.142029,609.734985
01-10-16,609.929016,615.237,609.929016,613.982971
02-10-16,613.947998,614.005005,609.682007,610.892029
03-10-16,610.968018,612.567993,610.455017,612.132996
04-10-16,612.052002,612.054016,609.479004,610.203979
05-10-16,610.218018,613.814026,609.617004,612.510986
06-10-16,612.469971,613.81897,611.468994,613.020996
07-10-16,612.607971,617.911987,611.820984,617.120972
08-10-16,617.341003,619.848999,617.341003,619.107971
09-10-16,619.171997,619.197998,616.606995,616.752014
10-10-16,616.822021,621.317993,616.197021,618.994019
11-10-16,619.237976,642.080017,618.5,641.072021
12-10-16,640.870972,641.336975,635.965027,636.192017
13-10-16,636.030029,638.833008,635.028992,636.786011
14-10-16,637.007996,641.284973,637.007996,640.377991
15-10-16,640.310974,642.10199,637.390015,638.645996
16-10-16,639.083008,642.89801,638.901001,641.630981
17-10-16,641.817993,642.328003,638.663025,639.192993
18-10-16,639.411011,640.736023,635.995972,637.960022
19-10-16,638.133972,638.874023,628.013,630.52002
20-10-16,630.663025,631.916992,628.257996,630.856995
21-10-16,630.825012,634.093994,630.69397,632.828003
22-10-16,633.135986,658.197021,632.849976,657.294006
23-10-16,657.620972,661.129028,653.885986,657.070984
24-10-16,657.161011,657.252014,652.594971,653.760986
25-10-16,654.002014,664.424011,653.697998,657.588013
26-10-16,657.677979,679.728027,657.677979,678.304016
27-10-16,678.213989,688.593994,678.039978,688.312988
28-10-16,688,690.44397,684.161987,689.651001
29-10-16,690.289001,720.401978,690.052002,714.479004
30-10-16,714.117981,714.117981,696.474976,701.864014
31-10-16,702.640015,709.289001,691.682007,700.971985
01-11-16,701.336975,736.452026,701.336975,729.79303
02-11-16,730.065979,740.828979,722.348999,740.828979
03-11-16,742.346008,745.77301,678.156006,688.700012
04-11-16,689.124023,706.929993,685.562988,703.234985
05-11-16,703.525024,707.51001,697.739014,703.41803
06-11-16,703.812012,714.257996,699.559998,711.521973
07-11-16,710.736023,710.736023,699.903015,703.130981
08-11-16,703.088989,712.987,702.390015,709.848022
09-11-16,709.825012,740.046021,708.609985,723.27301
10-11-16,722.843994,723.018005,711.210022,715.533997
11-11-16,715.554993,718.317993,714.409973,716.411011
12-11-16,716.752014,717.14801,704.034973,705.054016
13-11-16,705.195984,705.257019,687.315002,702.031006
14-11-16,701.997009,706.283997,699.807983,705.020996
15-11-16,705.794006,715.718018,705.26001,711.619019
16-11-16,711.166992,747.61499,709.039001,744.197998
17-11-16,744.875977,755.64502,739.510986,740.97699
18-11-16,740.705017,752.882019,736.890015,751.585022
19-11-16,751.833008,756.237,744.46698,751.616028
20-11-16,751.879028,755.47998,717.94397,731.026001
21-11-16,731.265015,741.721985,730.51001,739.247986
22-11-16,739.643005,753.869995,736.526978,751.346985
23-11-16,751.741028,752.25,738.924011,744.593994
24-11-16,744.619995,746.83197,733.48999,740.289001
25-11-16,740.442017,741.648987,734.591003,741.648987
26-11-16,741.510986,742.213989,729.625,735.382019
27-11-16,735.437012,739.018005,731.085022,732.034973
28-11-16,732.484009,738.005981,732.484009,735.812988
29-11-16,736.328979,737.471008,734.559021,735.604004
30-11-16,736.283997,747.929016,736.265015,745.690979
01-12-16,746.046021,758.275024,746.046021,756.773987
02-12-16,757.544983,781.296021,757.544983,777.94397
03-12-16,778.247986,778.247986,764.856018,771.155029
04-12-16,771.638,773.872009,768.161011,773.872009
05-12-16,773.393982,773.468018,751.713013,758.700012
06-12-16,758.719971,765.622009,758.719971,764.223999
07-12-16,764.210999,771.54303,759.75,768.132019
08-12-16,768.075989,774.697998,765.945984,770.809998
09-12-16,769.94397,774.528015,769.648987,772.794006
10-12-16,773.02301,777.09198,772.909973,774.650024
11-12-16,774.752014,774.797974,765.411987,769.731018
12-12-16,770.039978,781.921997,770.039978,780.086975
13-12-16,780.646973,788.460022,777.961975,780.55603
14-12-16,780.005005,782.033997,776.838989,781.481018
15-12-16,780.070007,781.434998,777.802002,778.088013
16-12-16,778.963013,785.031982,778.963013,784.906982
17-12-16,785.166016,792.508972,784.864014,790.828979
18-12-16,791.007996,794.737,788.026001,790.530029
19-12-16,790.692017,793.611023,790.320007,792.713989
20-12-16,792.247009,801.336975,791.497009,800.875977
21-12-16,800.643982,834.281006,799.405029,834.281006
22-12-16,834.179993,875.781982,834.148987,864.539978
23-12-16,864.888,925.117004,864.677002,921.984009
24-12-16,922.179993,923.479004,886.335022,898.822021
25-12-16,899.651978,899.651978,862.424011,896.182983
26-12-16,896.905029,913.184021,896.89801,907.609985
27-12-16,908.354004,940.047974,904.255005,933.197998
28-12-16,934.830994,975.921021,934.830994,975.921021
29-12-16,975.125,979.396973,954.502991,973.497009
30-12-16,972.534973,972.534973,934.833008,961.237976
31-12-16,960.627014,963.742981,947.236023,963.742981
01-01-17,963.65802,1003.080017,958.698975,998.325012
02-01-17,998.617004,1031.390015,996.702026,1021.75
03-01-17,1021.599976,1044.079956,1021.599976,1043.839966
04-01-17,1044.400024,1159.420044,1044.400024,1154.72998
05-01-17,1156.72998,1191.099976,910.416992,1013.380005
06-01-17,1014.23999,1046.810059,883.94397,902.200989
07-01-17,903.487,908.585022,823.55603,908.585022
08-01-17,908.174988,942.723999,887.249023,911.198975
09-01-17,913.244019,913.685974,879.807007,902.828003
10-01-17,902.440002,914.872986,901.059998,907.679016
11-01-17,908.11499,919.447998,762.765015,777.757019
12-01-17,775.177979,826.245972,755.755981,804.833984
13-01-17,803.737,829.000977,780.002991,823.984009
14-01-17,825.142029,835.085022,812.455994,818.411987
15-01-17,818.142029,823.307007,812.870972,821.797974
16-01-17,821.78302,834.530029,820.270996,831.533997
17-01-17,830.945984,910.560974,830.796021,907.937988
18-01-17,909.372986,917.499023,858.304016,886.617981
19-01-17,888.335022,904.614014,884.338013,899.072998
